Run ID,Ruleset,Shoe ID,Rounds,Counter Net,Basic Net,Max Bet Opportunities,Max Bets Placed,TC-4 Freq,TC-4 Wins,TC-4 Losses,TC-4 WinRate,TC-3 Freq,TC-3 Wins,TC-3 Losses,TC-3 WinRate,TC-2 Freq,TC-2 Wins,TC-2 Losses,TC-2 WinRate,TC-1 Freq,TC-1 Wins,TC-1 Losses,TC-1 WinRate,TC+0 Freq,TC+0 Wins,TC+0 Losses,TC+0 WinRate,TC+1 Freq,TC+1 Wins,TC+1 Losses,TC+1 WinRate,TC+2 Freq,TC+2 Wins,TC+2 Losses,TC+2 WinRate,TC+3 Freq,TC+3 Wins,TC+3 Losses,TC+3 WinRate,TC+4 Freq,TC+4 Wins,TC+4 Losses,TC+4 WinRate
1,FullHiLoRules,4285,12,-140.0,-26.0,1,1,0,0,0,,0,0,0,,1,0,1,0.0,2,1,1,0.5,2,2,0,1.0,2,1,1,0.5,4,2,1,0.6667,0,0,0,,1,0,2,0.0
1,FullHiLoRules,4286,13,-15.0,-17.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,7,4,3,0.5714,4,1,2,0.3333,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4287,13,115.0,35.0,0,0,1,1,0,1.0,2,2,1,0.6667,3,1,1,0.5,2,0,1,0.0,3,1,1,0.5,0,0,0,,0,0,0,,2,1,0,1.0,0,0,0,
1,FullHiLoRules,4288,13,-70.0,-13.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,8,4,4,0.5,3,0,2,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4289,12,0.0,-17.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,3,2,1,0.6667,4,2,2,0.5,2,2,0,1.0,2,0,2,0.0,0,0,0,
1,FullHiLoRules,4290,14,-20.0,-17.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,0,4,0.0,6,4,2,0.6667,3,2,1,0.6667,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4291,13,40.0,-30.0,0,0,0,0,0,,1,0,1,0.0,2,0,1,0.0,3,2,1,0.6667,4,3,2,0.6,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,4292,14,-50.0,0.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,1,0,1,0.0,3,1,2,0.3333,9,4,6,0.4,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4293,13,30.0,15.0,2,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,0,2,0.0,3,1,1,0.5,4,4,1,0.8,1,0,1,0.0,2,1,1,0.5
1,FullHiLoRules,4294,13,-10.0,-35.0,0,0,0,0,0,,0,0,0,,2,0,1,0.0,4,1,3,0.25,4,2,2,0.5,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4295,13,-10.0,-25.0,0,0,4,1,2,0.3333,4,3,0,1.0,3,0,1,0.0,0,0,0,,1,0,1,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4296,13,-190.0,-9.0,0,0,0,0,0,,1,0,1,0.0,2,0,3,0.0,1,0,1,0.0,5,2,3,0.4,2,0,2,0.0,1,0,1,0.0,1,0,0,,0,0,0,
1,FullHiLoRules,4297,13,170.0,13.0,5,5,0,0,0,,0,0,0,,1,0,0,,3,3,0,1.0,3,3,0,1.0,0,0,0,,0,0,0,,1,0,1,0.0,5,3,1,0.75
1,FullHiLoRules,4298,13,75.0,43.0,0,0,0,0,0,,3,1,2,0.3333,3,3,0,1.0,3,2,1,0.6667,3,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4299,13,-15.0,26.0,0,0,4,2,1,0.6667,1,0,1,0.0,0,0,0,,3,1,2,0.3333,5,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4300,12,-10.0,-20.0,0,0,5,2,2,0.5,3,1,1,0.5,1,0,1,0.0,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4301,12,100.0,26.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5,2,2,0,1.0,2,0,2,0.0,3,3,0,1.0,3,1,2,0.3333
1,FullHiLoRules,4302,13,30.0,-18.0,0,0,0,0,0,,1,1,0,1.0,3,2,1,0.6667,7,3,4,0.4286,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4303,12,-45.0,-14.0,0,0,0,0,0,,1,0,1,0.0,4,2,1,0.6667,4,2,3,0.4,3,0,3,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4304,13,-85.0,-15.0,2,2,0,0,0,,0,0,0,,5,2,2,0.5,1,1,0,1.0,5,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5
1,FullHiLoRules,4305,13,100.0,26.0,0,0,0,0,0,,0,0,0,,2,0,2,0.0,4,2,0,1.0,4,3,1,0.75,2,2,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,4306,12,-50.0,-1.0,0,0,1,0,1,0.0,3,1,2,0.3333,5,2,3,0.4,2,0,2,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4307,13,45.0,17.0,0,0,2,0,2,0.0,5,3,2,0.6,1,1,0,1.0,3,3,0,1.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4308,13,-85.0,-3.0,0,0,1,0,1,0.0,0,0,0,,3,0,0,,5,1,4,0.2,3,0,1,0.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4309,12,-165.0,-13.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,3,0,3,0.0,5,0,4,0.0,0,0,0,,1,0,1,0.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4310,13,45.0,28.0,0,0,4,2,1,0.6667,3,1,1,0.5,3,2,1,0.6667,2,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4311,13,-40.0,9.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,4,1,3,0.25,8,2,5,0.2857,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4312,12,-70.0,-13.0,0,0,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5,7,1,6,0.1429,1,1,0,1.0,1,0,0,,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4313,13,-80.0,-21.0,3,3,0,0,0,,0,0,0,,0,0,0,,4,1,4,0.2,2,1,0,1.0,3,2,1,0.6667,0,0,0,,1,0,1,0.0,3,2,1,0.6667
1,FullHiLoRules,4314,13,0.0,-31.0,0,0,1,0,1,0.0,1,1,0,1.0,4,0,2,0.0,1,0,1,0.0,6,4,1,0.8,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4315,13,5.0,-2.0,0,0,3,1,1,0.5,1,0,0,,4,2,2,0.5,3,1,1,0.5,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4316,13,-160.0,-67.0,1,1,0,0,0,,0,0,0,,1,0,1,0.0,4,1,3,0.25,4,1,3,0.25,1,0,0,,1,1,0,1.0,1,0,1,0.0,1,0,1,0.0
1,FullHiLoRules,4317,13,110.0,6.0,0,0,0,0,0,,0,0,0,,0,0,0,,3,1,2,0.3333,7,2,4,0.3333,0,0,0,,1,1,0,1.0,2,1,0,1.0,0,0,0,
1,FullHiLoRules,4318,13,-10.0,-30.0,0,0,3,1,1,0.5,1,0,1,0.0,1,1,0,1.0,5,1,4,0.2,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4319,13,130.0,-26.0,5,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,2,2,0.5,0,0,0,,3,1,2,0.3333,2,1,1,0.5,5,3,1,0.75
1,FullHiLoRules,4320,13,90.0,26.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,2,2,0,1.0,4,0,3,0.0,3,1,0,1.0,2,0,1,0.0,1,1,0,1.0
1,FullHiLoRules,4321,13,20.0,2.0,0,0,7,4,2,0.6667,0,0,0,,1,0,0,,2,1,1,0.5,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4322,13,-25.0,-27.0,0,0,0,0,0,,1,0,1,0.0,3,2,1,0.6667,5,1,4,0.2,4,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4323,13,0.0,-54.0,0,0,3,1,2,0.3333,4,2,2,0.5,2,1,1,0.5,2,1,1,0.5,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4324,12,125.0,15.0,0,0,4,4,0,1.0,3,4,0,1.0,2,1,1,0.5,1,1,0,1.0,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4325,13,-130.0,-14.0,0,0,0,0,0,,0,0,0,,4,1,3,0.25,1,0,1,0.0,4,1,2,0.3333,3,0,2,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4326,13,-185.0,-46.0,0,0,0,0,0,,0,0,0,,3,1,2,0.3333,5,1,4,0.2,2,0,2,0.0,1,0,1,0.0,2,0,2,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4327,13,70.0,26.0,0,0,2,2,0,1.0,3,1,2,0.3333,5,4,0,1.0,2,2,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4328,13,150.0,59.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,1,2,0.3333,3,3,0,1.0,3,1,1,0.5,3,2,0,1.0,0,0,0,
1,FullHiLoRules,4329,13,0.0,0.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,4,1,2,0.3333,2,2,1,0.6667,3,2,1,0.6667,1,0,0,,2,0,1,0.0
1,FullHiLoRules,4330,13,35.0,-2.0,0,0,4,3,0,1.0,1,1,0,1.0,0,0,0,,4,1,3,0.25,4,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4331,12,10.0,33.0,0,0,0,0,0,,1,0,1,0.0,2,4,0,1.0,3,0,1,0.0,3,1,1,0.5,2,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4332,13,0.0,-10.0,0,0,6,5,2,0.7143,2,1,1,0.5,1,0,1,0.0,2,0,2,0.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4333,13,-10.0,-9.0,0,0,5,1,4,0.2,3,2,2,0.5,2,0,2,0.0,2,3,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4334,13,-65.0,-61.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,6,3,3,0.5,3,0,2,0.0,2,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4335,14,-20.0,-27.0,0,0,6,2,3,0.4,0,0,0,,3,1,2,0.3333,2,0,1,0.0,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4336,13,-45.0,-6.0,0,0,0,0,0,,0,0,0,,0,0,0,,5,2,3,0.4,5,2,2,0.5,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4337,13,50.0,31.0,0,0,6,4,1,0.8,0,0,0,,1,1,0,1.0,3,0,2,0.0,3,3,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4338,13,-95.0,-20.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,7,1,5,0.1667,4,1,2,0.3333,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4339,12,60.0,31.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,2,2,0,1.0,8,5,3,0.625,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4340,13,-5.0,2.0,0,0,2,0,1,0.0,0,0,0,,0,0,0,,6,3,2,0.6,4,1,3,0.25,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4341,13,-80.0,-15.0,1,1,0,0,0,,0,0,0,,4,1,2,0.3333,2,0,2,0.0,2,0,2,0.0,2,1,1,0.5,0,0,0,,2,1,1,0.5,1,0,1,0.0
1,FullHiLoRules,4342,13,-25.0,-40.0,0,0,3,2,0,1.0,2,0,2,0.0,3,0,3,0.0,0,0,0,,5,2,3,0.4,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4343,13,45.0,5.0,0,0,0,0,0,,0,0,0,,2,0,2,0.0,3,2,0,1.0,7,5,2,0.7143,1,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4344,13,-440.0,-21.0,6,6,0,0,0,,0,0,0,,0,0,0,,1,0,0,,4,2,0,1.0,1,1,0,1.0,1,0,1,0.0,0,0,0,,6,0,5,0.0
1,FullHiLoRules,4345,13,190.0,76.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,7,6,1,0.8571,1,0,1,0.0,1,1,0,1.0,1,1,0,1.0,2,1,1,0.5
1,FullHiLoRules,4346,12,-50.0,0.0,0,0,1,1,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0,5,2,3,0.4,4,1,3,0.25,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4347,12,-215.0,-5.0,8,8,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,1,0,0,,2,1,1,0.5,0,0,0,,8,2,4,0.3333
1,FullHiLoRules,4348,13,-10.0,21.0,0,0,0,0,0,,1,1,0,1.0,2,1,0,1.0,3,0,3,0.0,6,3,2,0.6,1,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4349,14,-130.0,-25.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,4,1,3,0.25,4,3,1,0.75,4,1,2,0.3333,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4350,13,-65.0,-1.0,0,0,3,1,3,0.25,0,0,0,,2,1,0,1.0,1,1,0,1.0,4,3,0,1.0,3,0,3,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4351,13,110.0,26.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,10,7,2,0.7778,1,0,1,0.0,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,4352,12,0.0,-29.0,0,0,0,0,0,,1,1,0,1.0,2,0,2,0.0,4,2,1,0.6667,5,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4353,12,10.0,-4.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,5,1,3,0.25,3,1,1,0.5,3,1,2,0.3333,1,1,0,1.0,0,0,0,
1,FullHiLoRules,4354,13,-10.0,-13.0,0,0,3,1,1,0.5,0,0,0,,1,0,2,0.0,1,1,0,1.0,3,1,3,0.25,2,0,2,0.0,3,2,1,0.6667,0,0,0,,0,0,0,
1,FullHiLoRules,4355,12,-80.0,-34.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,2,0,2,0.0,8,2,6,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4356,13,-5.0,5.0,0,0,10,6,4,0.6,0,0,0,,1,0,0,,1,0,1,0.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4357,14,20.0,35.0,0,0,1,0,0,,0,0,0,,1,1,0,1.0,3,3,0,1.0,6,3,2,0.6,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4358,12,140.0,-43.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,1,0,1,0.0,4,2,1,0.6667,3,2,1,0.6667,3,1,1,0.5
1,FullHiLoRules,4359,12,-15.0,4.0,0,0,0,0,0,,3,0,2,0.0,2,2,0,1.0,2,1,0,1.0,5,1,3,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4360,13,-100.0,-36.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,2,5,0.2857,5,2,3,0.4,0,0,0,,2,0,1,0.0,0,0,0,
1,FullHiLoRules,4361,14,-30.0,-46.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,0,0,0,,5,1,3,0.25,3,1,2,0.3333,4,3,1,0.75,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4362,13,10.0,-7.0,6,6,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,0,3,0.0,0,0,0,,2,0,2,0.0,2,0,2,0.0,6,4,2,0.6667
1,FullHiLoRules,4363,13,10.0,-33.0,0,0,1,0,1,0.0,4,1,3,0.25,5,4,1,0.8,1,1,0,1.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4364,13,-225.0,31.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,4,1,3,0.25,2,1,1,0.5,3,1,2,0.3333,2,0,1,0.0,1,0,1,0.0
1,FullHiLoRules,4365,13,-280.0,-32.0,0,0,0,0,0,,0,0,0,,0,0,0,,3,0,3,0.0,3,1,2,0.3333,4,0,4,0.0,2,0,2,0.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4366,13,300.0,19.0,1,1,0,0,0,,2,1,1,0.5,2,1,0,1.0,4,4,0,1.0,2,1,0,1.0,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0
1,FullHiLoRules,4367,13,-40.0,-25.0,0,0,3,1,1,0.5,2,1,1,0.5,2,0,3,0.0,3,1,0,1.0,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4368,13,5.0,-25.0,0,0,1,1,0,1.0,1,0,1,0.0,3,1,2,0.3333,3,0,0,,5,3,2,0.6,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4369,13,-10.0,10.0,0,0,5,2,2,0.5,2,0,2,0.0,3,1,2,0.3333,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4370,13,-50.0,26.0,0,0,6,2,3,0.4,1,0,1,0.0,2,1,0,1.0,3,0,3,0.0,1,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4371,13,10.0,26.0,0,0,3,2,1,0.6667,1,0,1,0.0,4,1,2,0.3333,2,2,0,1.0,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4372,13,-165.0,25.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,8,2,3,0.4,1,1,0,1.0,1,0,1,0.0,2,0,1,0.0,0,0,0,
1,FullHiLoRules,4373,13,70.0,11.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,3,3,0,1.0,6,2,2,0.5,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,4374,14,-60.0,-59.0,0,0,2,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,10,5,5,0.5,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4375,13,-70.0,5.0,2,2,0,0,0,,0,0,0,,4,0,3,0.0,4,1,2,0.3333,2,1,1,0.5,0,0,0,,1,0,1,0.0,0,0,0,,2,1,1,0.5
1,FullHiLoRules,4376,13,-230.0,1.0,1,1,0,0,0,,0,0,0,,0,0,0,,3,1,2,0.3333,3,1,2,0.3333,2,0,2,0.0,3,2,1,0.6667,1,0,1,0.0,1,0,1,0.0
1,FullHiLoRules,4377,13,5.0,-19.0,0,0,1,1,0,1.0,2,0,2,0.0,1,0,1,0.0,1,0,0,,4,4,0,1.0,4,2,2,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4378,13,-25.0,-26.0,0,0,0,0,0,,1,0,1,0.0,3,0,3,0.0,5,2,2,0.5,4,3,1,0.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4379,13,245.0,16.0,4,4,0,0,0,,0,0,0,,0,0,0,,2,0,2,0.0,4,2,1,0.6667,1,0,1,0.0,1,1,0,1.0,1,1,0,1.0,4,3,1,0.75
1,FullHiLoRules,4380,13,-175.0,7.0,2,2,0,0,0,,0,0,0,,0,0,0,,2,0,1,0.0,7,3,3,0.5,2,1,1,0.5,0,0,0,,0,0,0,,2,0,2,0.0
1,FullHiLoRules,4381,13,30.0,-1.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,7,1,6,0.1429,3,2,1,0.6667,2,1,1,0.5,1,1,0,1.0,0,0,0,
1,FullHiLoRules,4382,14,-35.0,-48.0,0,0,0,0,0,,0,0,0,,0,0,0,,3,0,2,0.0,6,0,5,0.0,2,1,1,0.5,2,1,0,1.0,1,0,0,,0,0,0,
1,FullHiLoRules,4383,12,30.0,-3.0,0,0,1,0,1,0.0,1,1,0,1.0,3,0,1,0.0,0,0,0,,5,3,2,0.6,0,0,0,,1,0,1,0.0,1,1,0,1.0,0,0,0,
1,FullHiLoRules,4384,13,40.0,-14.0,0,0,0,0,0,,2,1,1,0.5,3,1,1,0.5,5,2,3,0.4,1,0,0,,2,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4385,13,-120.0,-39.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,3,2,1,0.6667,4,2,1,0.6667,3,0,2,0.0,1,0,1,0.0,1,0,0,
1,FullHiLoRules,4386,14,-30.0,7.0,0,0,7,1,5,0.1667,3,2,1,0.6667,2,1,1,0.5,1,0,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4387,14,30.0,-30.0,0,0,1,1,0,1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,5,1,4,0.2,3,2,1,0.6667,2,1,1,0.5,1,0,1,0.0,0,0,0,
1,FullHiLoRules,4388,12,45.0,-36.0,0,0,2,1,1,0.5,2,1,1,0.5,0,0,0,,3,0,2,0.0,3,2,1,0.6667,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4389,12,55.0,-49.0,0,0,5,2,2,0.5,1,1,0,1.0,3,2,1,0.6667,2,2,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4390,13,-35.0,1.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,3,1,2,0.3333,2,0,1,0.0,5,2,2,0.5,0,0,0,,2,1,1,0.5
1,FullHiLoRules,4391,13,-90.0,-35.0,1,1,0,0,0,,0,0,0,,0,0,0,,4,2,2,0.5,6,2,2,0.5,0,0,0,,1,0,1,0.0,1,0,0,,1,0,0,
1,FullHiLoRules,4392,15,-70.0,-29.0,0,0,0,0,0,,2,0,2,0.0,3,1,2,0.3333,1,1,0,1.0,5,4,1,0.8,3,0,2,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4393,12,320.0,15.0,6,6,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,1,1,0,1.0,2,0,2,0.0,0,0,0,,2,1,1,0.5,6,6,2,0.75
1,FullHiLoRules,4394,13,-40.0,-19.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,1,5,0.1667,4,3,0,1.0,3,1,2,0.3333,0,0,0,,0,0,0,
1,FullHiLoRules,4395,12,-40.0,-8.0,0,0,1,1,0,1.0,3,0,2,0.0,1,0,1,0.0,1,0,1,0.0,5,3,3,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4396,12,-50.0,0.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,1,0,1,0.0,2,1,1,0.5,3,1,2,0.3333,3,2,1,0.6667
1,FullHiLoRules,4397,13,-40.0,-12.0,0,0,0,0,0,,3,1,2,0.3333,2,1,1,0.5,3,0,2,0.0,5,3,3,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4398,13,60.0,13.0,0,0,0,0,0,,0,0,0,,4,1,1,0.5,6,4,2,0.6667,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4399,13,-25.0,-30.0,0,0,0,0,0,,2,1,1,0.5,4,2,2,0.5,4,0,1,0.0,3,1,3,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4400,12,15.0,1.0,0,0,0,0,0,,0,0,0,,5,2,2,0.5,4,1,1,0.5,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4401,13,-20.0,0.0,0,0,3,0,2,0.0,0,0,0,,1,1,0,1.0,0,0,0,,6,4,2,0.6667,3,0,2,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4402,12,200.0,24.0,2,2,0,0,0,,0,0,0,,1,2,0,1.0,2,2,0,1.0,3,1,2,0.3333,2,0,1,0.0,2,1,0,1.0,0,0,0,,2,2,0,1.0
1,FullHiLoRules,4403,12,-210.0,-23.0,0,0,0,0,0,,0,0,0,,1,0,0,,1,0,1,0.0,7,3,2,0.6,1,0,1,0.0,0,0,0,,2,0,2,0.0,0,0,0,
1,FullHiLoRules,4404,13,-80.0,-17.0,0,0,0,0,0,,1,0,1,0.0,2,1,0,1.0,3,1,2,0.3333,2,2,0,1.0,2,2,0,1.0,3,0,3,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4405,13,75.0,-28.0,4,4,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,1,0,1.0,0,0,0,,4,2,1,0.6667,3,1,1,0.5,4,1,1,0.5
1,FullHiLoRules,4406,14,-20.0,-43.0,0,0,9,4,2,0.6667,0,0,0,,2,0,2,0.0,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4407,12,-350.0,3.0,6,6,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,3,1,2,0.3333,1,1,0,1.0,1,1,0,1.0,0,0,0,,6,1,5,0.1667
1,FullHiLoRules,4408,13,250.0,-19.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,0,2,0.0,2,3,1,0.75,5,4,2,0.6667,4,2,1,0.6667,0,0,0,
1,FullHiLoRules,4409,14,0.0,7.0,0,0,0,0,0,,1,1,0,1.0,2,1,1,0.5,5,2,2,0.5,4,3,1,0.75,1,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,4410,13,5.0,23.0,0,0,3,1,1,0.5,3,2,0,1.0,2,0,0,,2,1,1,0.5,3,1,4,0.2,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,4411,13,-65.0,20.0,4,4,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,2,1,0.6667,1,1,0,1.0,3,1,2,0.3333,1,0,1,0.0,4,1,2,0.3333
